Fri Mar 22 2019 00:49:32, 232, -0.0410, 0.0080, 0 h 7 m 24.585505s
Fri Mar 22 2019 00:49:34, 233, 0.3971, 0.0519, 0 h 7 m 26.436701s
Fri Mar 22 2019 00:49:36, 234, 0.7952, 0.0011, 0 h 7 m 28.396829s
Fri Mar 22 2019 00:49:38, 235, 0.4004, 0.0079, 0 h 7 m 30.686847s
Fri Mar 22 2019 00:49:40, 236, 0.5543, 0.0014, 0 h 7 m 32.473001s
Fri Mar 22 2019 00:49:42, 237, 0.2646, 0.0753, 0 h 7 m 34.187312s
Fri Mar 22 2019 00:49:43, 238, 0.4568, 0.1186, 0 h 7 m 35.909041s
Fri Mar 22 2019 00:49:45, 239, 0.2404, 0.0827, 0 h 7 m 37.613287s
Fri Mar 22 2019 00:49:47, 240, 0.1923, 0.0024, 0 h 7 m 39.321277s
Fri Mar 22 2019 00:49:48, 241, 0.7696, 0.0029, 0 h 7 m 41.70194s
Fri Mar 22 2019 00:49:50, 242, 0.7974, 0.0044, 0 h 7 m 42.948296s
Fri Mar 22 2019 00:49:52, 243, 0.8416, 0.0010, 0 h 7 m 45.31722s
Fri Mar 22 2019 00:49:54, 244, 0.8565, 0.0013, 0 h 7 m 47.106172s
Fri Mar 22 2019 00:49:56, 245, 0.8622, 0.0021, 0 h 7 m 48.822907s
Fri Mar 22 2019 00:49:58, 246, 0.4518, 0.0424, 0 h 7 m 50.601536s
Fri Mar 22 2019 00:50:00, 247, 0.8969, 0.0020, 0 h 7 m 52.354179s
Fri Mar 22 2019 00:50:01, 248, 0.9149, 0.0017, 0 h 7 m 54.133215s
Fri Mar 22 2019 00:50:03, 249, 0.8852, 0.0017, 0 h 7 m 55.896107s
Fri Mar 22 2019 00:50:05, 250, -1.9505, 0.2949, 0 h 7 m 57.610337s
Fri Mar 22 2019 00:50:07, 251, 0.9495, 0.0026, 0 h 7 m 59.396491s
Fri Mar 22 2019 00:50:09, 252, 0.6408, 0.0442, 0 h 8 m 1.242338s
Fri Mar 22 2019 00:50:10, 253, 0.9283, 0.0053, 0 h 8 m 2.963607s
Fri Mar 22 2019 00:50:12, 254, 0.2850, 0.0746, 0 h 8 m 4.676226s
Fri Mar 22 2019 00:50:14, 255, 0.9797, 0.0010, 0 h 8 m 6.371673s
Fri Mar 22 2019 00:50:15, 256, -0.5998, 0.2200, 0 h 8 m 8.91211s
Fri Mar 22 2019 00:50:17, 257, 0.9899, 0.0011, 0 h 8 m 9.801312s
Fri Mar 22 2019 00:50:19, 258, 0.5704, 0.1687, 0 h 8 m 11.514242s
Fri Mar 22 2019 00:50:21, 259, 0.0341, 0.1902, 0 h 8 m 13.216614s
Fri Mar 22 2019 00:50:22, 260, 0.9382, 0.0011, 0 h 8 m 15.42052s
Fri Mar 22 2019 00:50:24, 261, 0.9649, 0.0069, 0 h 8 m 16.782500s
Fri Mar 22 2019 00:50:26, 262, 0.5699, 0.0148, 0 h 8 m 18.525819s
Fri Mar 22 2019 00:50:28, 263, 0.9890, 0.0008, 0 h 8 m 20.935565s
Fri Mar 22 2019 00:50:30, 264, 0.9625, 0.0010, 0 h 8 m 22.746023s
Fri Mar 22 2019 00:50:32, 265, 0.8356, 0.0011, 0 h 8 m 24.900260s
Fri Mar 22 2019 00:50:34, 266, 0.6845, 0.0025, 0 h 8 m 26.759250s
Fri Mar 22 2019 00:50:36, 267, 0.6726, 0.0037, 0 h 8 m 28.567496s
Fri Mar 22 2019 00:50:38, 268, 0.7189, 0.0027, 0 h 8 m 30.322783s
Fri Mar 22 2019 00:50:39, 269, 0.7525, 0.0012, 0 h 8 m 32.108608s
Fri Mar 22 2019 00:50:41, 270, 0.7204, 0.0020, 0 h 8 m 33.891953s
Fri Mar 22 2019 00:50:43, 271, 0.6828, 0.0032, 0 h 8 m 35.686569s
Fri Mar 22 2019 00:50:45, 272, 0.6878, 0.0027, 0 h 8 m 37.567162s
Fri Mar 22 2019 00:50:47, 273, 0.7536, 0.0011, 0 h 8 m 39.284954s
Fri Mar 22 2019 00:50:48, 274, 0.6874, 0.0132, 0 h 8 m 41.73920s
Fri Mar 22 2019 00:50:50, 275, 0.7973, 0.0008, 0 h 8 m 42.856824s
Fri Mar 22 2019 00:50:52, 276, 0.7972, 0.0008, 0 h 8 m 44.716410s
Fri Mar 22 2019 00:50:54, 277, 0.7882, 0.0011, 0 h 8 m 46.502667s
Fri Mar 22 2019 00:50:56, 278, 0.7871, 0.0008, 0 h 8 m 48.251990s
Fri Mar 22 2019 00:50:57, 279, 0.7880, 0.0010, 0 h 8 m 50.2786s
Fri Mar 22 2019 00:50:59, 280, -1.3183, 0.1570, 0 h 8 m 51.793590s
Fri Mar 22 2019 00:51:01, 281, 0.7181, 0.0111, 0 h 8 m 53.509630s
Fri Mar 22 2019 00:51:03, 282, 0.9031, 0.0011, 0 h 8 m 55.222007s
Fri Mar 22 2019 00:51:04, 283, 0.7507, 0.0045, 0 h 8 m 56.957746s
Fri Mar 22 2019 00:51:06, 284, 0.5168, 0.0505, 0 h 8 m 58.689900s
Fri Mar 22 2019 00:51:08, 285, 0.8892, 0.0052, 0 h 9 m 0.417802s
Fri Mar 22 2019 00:51:09, 286, 0.9577, 0.0009, 0 h 9 m 2.159366s
Fri Mar 22 2019 00:51:11, 287, 0.9208, 0.0022, 0 h 9 m 3.892910s
Fri Mar 22 2019 00:51:13, 288, 0.8851, 0.0108, 0 h 9 m 5.656847s
Fri Mar 22 2019 00:51:15, 289, 0.9487, 0.0034, 0 h 9 m 7.382696s
Fri Mar 22 2019 00:51:16, 290, 0.9729, 0.0006, 0 h 9 m 9.107981s
Fri Mar 22 2019 00:51:18, 291, 0.9695, 0.0022, 0 h 9 m 10.820663s
